NAME	TITLE	SCORE	
PHGDH	phosphoglycerate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8923]	0.4511748	
MTHFD1	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7432]	0.4511715	
ERP44	endoplasmic reticulum protein 44 [Source:HGNC Symbol;Acc:HGNC:18311]	0.4508875	
PLIN5	perilipin 5 [Source:HGNC Symbol;Acc:HGNC:33196]	0.450836	
CLPX	caseinolytic mitochondrial matrix peptidase chaperone subunit X [Source:HGNC Symbol;Acc:HGNC:2088]	0.45082104	
NMRAL1	NmrA like redox sensor 1 [Source:HGNC Symbol;Acc:HGNC:24987]	0.4507969	
DTNBP1	dystrobrevin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17328]	0.45078018	
ASS1	argininosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:758]	0.45022497	
XDH	xanthine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12805]	0.44998837	
CHMP6	charged multivesicular body protein 6 [Source:HGNC Symbol;Acc:HGNC:25675]	0.4497531	
PSMD3	proteasome 26S subunit, non-ATPase 3 [Source:HGNC Symbol;Acc:HGNC:9560]	0.4496573	
MAPK9	mitogen-activated protein kinase 9 [Source:HGNC Symbol;Acc:HGNC:6886]	0.44960657	
SLC43A1	solute carrier family 43 member 1 [Source:HGNC Symbol;Acc:HGNC:9225]	0.44926554	
CMC1	C-X9-C motif containing 1 [Source:HGNC Symbol;Acc:HGNC:28783]	0.44922882	
MRPS21	mitochondrial ribosomal protein S21 [Source:HGNC Symbol;Acc:HGNC:14046]	0.4491871	
IDNK	IDNK gluconokinase [Source:HGNC Symbol;Acc:HGNC:31367]	0.44900915	
COBLL1	cordon-bleu WH2 repeat protein like 1 [Source:HGNC Symbol;Acc:HGNC:23571]	0.44895184	
ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18803]	0.448884	
CCDC50	coiled-coil domain containing 50 [Source:HGNC Symbol;Acc:HGNC:18111]	0.44862214	
PPA2	inorganic pyrophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:28883]	0.4481425	
LARS1	leucyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:6512]	0.44802693	
QARS1	glutaminyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9751]	0.4468765	
CKAP4	cytoskeleton associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]	0.44682312	
TRIM24	tripartite motif containing 24 [Source:HGNC Symbol;Acc:HGNC:11812]	0.44678608	
ACAD11	acyl-CoA dehydrogenase family member 11 [Source:HGNC Symbol;Acc:HGNC:30211]	0.44669738	
NAPA	NSF attachment protein alpha [Source:HGNC Symbol;Acc:HGNC:7641]	0.44660255	
TIMM44	translocase of inner mitochondrial membrane 44 [Source:HGNC Symbol;Acc:HGNC:17316]	0.4465878	
PIKFYVE	phosphoinositide kinase, FYVE-type zinc finger containing [Source:HGNC Symbol;Acc:HGNC:23785]	0.4463841	
WWP1	WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:17004]	0.44601092	
ERLIN2	ER lipid raft associated 2 [Source:HGNC Symbol;Acc:HGNC:1356]	0.4459364	
RPS14	ribosomal protein S14 [Source:HGNC Symbol;Acc:HGNC:10387]	0.44584075	
TKFC	triokinase and FMN cyclase [Source:HGNC Symbol;Acc:HGNC:24552]	0.4456449	
TMBIM6	transmembrane BAX inhibitor motif containing 6 [Source:HGNC Symbol;Acc:HGNC:11723]	0.44554257	
FDPS	farnesyl diphosphate synthase [Source:HGNC Symbol;Acc:HGNC:3631]	0.4455263	
CYP4F11	cytochrome P450 family 4 subfamily F member 11 [Source:HGNC Symbol;Acc:HGNC:13265]	0.44525647	
CMBL	carboxymethylenebutenolidase homolog [Source:HGNC Symbol;Acc:HGNC:25090]	0.44502693	
ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide [Source:HGNC Symbol;Acc:HGNC:250]	0.44473857	
RPL23	ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10316]	0.44465813	
MTDH	metadherin [Source:HGNC Symbol;Acc:HGNC:29608]	0.44444433	
MTSS1	MTSS I-BAR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20443]	0.44352412	
ABLIM1	actin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:78]	0.4431912	
DCTN5	dynactin subunit 5 [Source:HGNC Symbol;Acc:HGNC:24594]	0.44319034	
DHX29	DExH-box helicase 29 [Source:HGNC Symbol;Acc:HGNC:15815]	0.4431065	
CCDC91	coiled-coil domain containing 91 [Source:HGNC Symbol;Acc:HGNC:24855]	0.44285506	
MRPL27	mitochondrial ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:14483]	0.44280863	
RPN2	ribophorin II [Source:HGNC Symbol;Acc:HGNC:10382]	0.44190428	
ACSL5	acyl-CoA synthetase long chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526]	0.44187272	
ACBD4	acyl-CoA binding domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23337]	0.44149268	
COX6C	cytochrome c oxidase subunit 6C [Source:HGNC Symbol;Acc:HGNC:2285]	0.44136027	
ST13	ST13 Hsp70 interacting protein [Source:HGNC Symbol;Acc:HGNC:11343]	0.44127437	
ACOT4	acyl-CoA thioesterase 4 [Source:HGNC Symbol;Acc:HGNC:19748]	0.44103223	
MRPL39	mitochondrial ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:14027]	0.4408403	
RARS1	arginyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9870]	0.4408272	
HIGD1A	HIG1 hypoxia inducible domain family member 1A [Source:HGNC Symbol;Acc:HGNC:29527]	0.44069773	
PSMA2	proteasome 20S subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9531]	0.44067156	
VSNL1	visinin like 1 [Source:HGNC Symbol;Acc:HGNC:12722]	0.4405495	
PIN4	peptidylprolyl cis/trans isomerase, NIMA-interacting 4 [Source:HGNC Symbol;Acc:HGNC:8992]	0.44040158	
VNN1	vanin 1 [Source:HGNC Symbol;Acc:HGNC:12705]	0.44003767	
SCAMP3	secretory carrier membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:10565]	0.439942	
CPD	carboxypeptidase D [Source:HGNC Symbol;Acc:HGNC:2301]	0.43992767	
RABGGTB	Rab geranylgeranyltransferase subunit beta [Source:HGNC Symbol;Acc:HGNC:9796]	0.43955913	
DNM1L	dynamin 1 like [Source:HGNC Symbol;Acc:HGNC:2973]	0.4392793	
ATP5PD	ATP synthase peripheral stalk subunit d [Source:HGNC Symbol;Acc:HGNC:845]	0.43899742	
TIMM8A	translocase of inner mitochondrial membrane 8A [Source:HGNC Symbol;Acc:HGNC:11817]	0.4387293	
NFKB1	nuclear factor kappa B subunit 1 [Source:HGNC Symbol;Acc:HGNC:7794]	0.43841958	
CHPT1	choline phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:17852]	0.4380376	
MICOS13	mitochondrial contact site and cristae organizing system subunit 13 [Source:HGNC Symbol;Acc:HGNC:33702]	0.43757898	
NAGS	N-acetylglutamate synthase [Source:HGNC Symbol;Acc:HGNC:17996]	0.43737033	
PSME1	proteasome activator subunit 1 [Source:HGNC Symbol;Acc:HGNC:9568]	0.43723878	
PTGES3	prostaglandin E synthase 3 [Source:HGNC Symbol;Acc:HGNC:16049]	0.4372275	
MSI1	musashi RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7330]	0.43704948	
MRPS34	mitochondrial ribosomal protein S34 [Source:HGNC Symbol;Acc:HGNC:16618]	0.43690267	
RPL18	ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:10310]	0.4368477	
PYURF	PIGY upstream reading frame [Source:HGNC Symbol;Acc:HGNC:44317]	0.43668297	
SLC22A7	solute carrier family 22 member 7 [Source:HGNC Symbol;Acc:HGNC:10971]	0.4366525	
DPP4	dipeptidyl peptidase 4 [Source:HGNC Symbol;Acc:HGNC:3009]	0.4365729	
CCDC22	coiled-coil domain containing 22 [Source:HGNC Symbol;Acc:HGNC:28909]	0.43644112	
FABP4	fatty acid binding protein 4 [Source:HGNC Symbol;Acc:HGNC:3559]	0.43640304	
AP1S1	adaptor related protein complex 1 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:559]	0.4363126	
PRG4	proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:9364]	0.43604404	
AP2M1	adaptor related protein complex 2 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:564]	0.43578362	
ECPAS	Ecm29 proteasome adaptor and scaffold [Source:HGNC Symbol;Acc:HGNC:29020]	0.43559307	
IGFBP1	insulin like growth factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5469]	0.43557435	
MRPS18B	mitochondrial ribosomal protein S18B [Source:HGNC Symbol;Acc:HGNC:14516]	0.43552548	
NTPCR	nucleoside-triphosphatase, cancer-related [Source:HGNC Symbol;Acc:HGNC:28204]	0.43502173	
DNAJC3	DnaJ heat shock protein family (Hsp40) member C3 [Source:HGNC Symbol;Acc:HGNC:9439]	0.43499205	
USP5	ubiquitin specific peptidase 5 [Source:HGNC Symbol;Acc:HGNC:12628]	0.43498755	
RDX	radixin [Source:HGNC Symbol;Acc:HGNC:9944]	0.4347443	
PI4KB	phosphatidylinositol 4-kinase beta [Source:HGNC Symbol;Acc:HGNC:8984]	0.43462676	
HNF1A	HNF1 homeobox A [Source:HGNC Symbol;Acc:HGNC:11621]	0.43457457	
GLB1	galactosidase beta 1 [Source:HGNC Symbol;Acc:HGNC:4298]	0.43417108	
DHRS11	dehydrogenase/reductase 11 [Source:HGNC Symbol;Acc:HGNC:28639]	0.4339291	
PLIN4	perilipin 4 [Source:HGNC Symbol;Acc:HGNC:29393]	0.43365282	
OXR1	oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822]	0.43344733	
RAPH1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:14436]	0.43336576	
TMEM126B	transmembrane protein 126B [Source:HGNC Symbol;Acc:HGNC:30883]	0.43313766	
SOD2	superoxide dismutase 2 [Source:HGNC Symbol;Acc:HGNC:11180]	0.43301335	
SCD	stearoyl-CoA desaturase [Source:HGNC Symbol;Acc:HGNC:10571]	0.4329518	
HSPB1	heat shock protein family B (small) member 1 [Source:HGNC Symbol;Acc:HGNC:5246]	0.43289864	
SPCS2	signal peptidase complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28962]	0.43263772	
MAPK1	mitogen-activated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:6871]	0.43262887	
DECR2	2,4-dienoyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:2754]	0.432408	
MIEN1	migration and invasion enhancer 1 [Source:HGNC Symbol;Acc:HGNC:28230]	0.43226168	
MRPS15	mitochondrial ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:14504]	0.43217832	
RDH10	retinol dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:19975]	0.43182585	
NDUFB3	NADH:ubiquinone oxidoreductase subunit B3 [Source:HGNC Symbol;Acc:HGNC:7698]	0.43174496	
CCDC25	coiled-coil domain containing 25 [Source:HGNC Symbol;Acc:HGNC:25591]	0.43165344	
PRKAR1A	protein kinase cAMP-dependent type I regulatory subunit alpha [Source:HGNC Symbol;Acc:HGNC:9388]	0.43148383	
MRPS26	mitochondrial ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:14045]	0.43133724	
GOT2	glutamic-oxaloacetic transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4433]	0.43132833	
THUMPD3	THUMP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24493]	0.4311243	
PLGRKT	plasminogen receptor with a C-terminal lysine [Source:HGNC Symbol;Acc:HGNC:23633]	0.43095553	
SHMT2	serine hydroxymethyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10852]	0.43084708	
SACM1L	SAC1 like phosphatidylinositide phosphatase [Source:HGNC Symbol;Acc:HGNC:17059]	0.43060654	
SDC2	syndecan 2 [Source:HGNC Symbol;Acc:HGNC:10659]	0.43059418	
NFIA	nuclear factor I A [Source:HGNC Symbol;Acc:HGNC:7784]	0.43027663	
TMLHE	trimethyllysine hydroxylase, epsilon [Source:HGNC Symbol;Acc:HGNC:18308]	0.43024778	
KTI12	KTI12 chromatin associated homolog [Source:HGNC Symbol;Acc:HGNC:25160]	0.43010056	
HNMT	histamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:5028]	0.42991593	
ZHX1	zinc fingers and homeoboxes 1 [Source:HGNC Symbol;Acc:HGNC:12871]	0.42976695	
PECAM1	platelet and endothelial cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:8823]	0.42959836	
ATP5F1A	ATP synthase F1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:823]	0.4293444	
SUOX	sulfite oxidase [Source:HGNC Symbol;Acc:HGNC:11460]	0.42911205	
RBBP9	RB binding protein 9, serine hydrolase [Source:HGNC Symbol;Acc:HGNC:9892]	0.4286918	
ABLIM3	actin binding LIM protein family member 3 [Source:HGNC Symbol;Acc:HGNC:29132]	0.42835933	
ERGIC1	endoplasmic reticulum-golgi intermediate compartment 1 [Source:HGNC Symbol;Acc:HGNC:29205]	0.4281028	
ASPH	aspartate beta-hydroxylase [Source:HGNC Symbol;Acc:HGNC:757]	0.42803127	
GRPEL1	GrpE like 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:19696]	0.42775598	
MRPL44	mitochondrial ribosomal protein L44 [Source:HGNC Symbol;Acc:HGNC:16650]	0.4275044	
SPAG5	sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452]	0.42736498	
OSBPL6	oxysterol binding protein like 6 [Source:HGNC Symbol;Acc:HGNC:16388]	0.42665976	
RPS5	ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:10426]	0.42662162	
RPS6KA3	ribosomal protein S6 kinase A3 [Source:HGNC Symbol;Acc:HGNC:10432]	0.42654467	
RIPK1	receptor interacting serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:10019]	0.4263015	
SUPV3L1	Suv3 like RNA helicase [Source:HGNC Symbol;Acc:HGNC:11471]	0.42594618	
GGACT	gamma-glutamylamine cyclotransferase [Source:HGNC Symbol;Acc:HGNC:25100]	0.42593896	
DHTKD1	dehydrogenase E1 and transketolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23537]	0.42496046	
LRRC59	leucine rich repeat containing 59 [Source:HGNC Symbol;Acc:HGNC:28817]	0.42486015	
NR3C1	nuclear receptor subfamily 3 group C member 1 [Source:HGNC Symbol;Acc:HGNC:7978]	0.42484593	
TUBB4A	tubulin beta 4A class IVa [Source:HGNC Symbol;Acc:HGNC:20774]	0.42479885	
SDSL	serine dehydratase like [Source:HGNC Symbol;Acc:HGNC:30404]	0.42476562	
BABAM1	BRISC and BRCA1 A complex member 1 [Source:HGNC Symbol;Acc:HGNC:25008]	0.4243787	
RAD23B	RAD23 homolog B, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9813]	0.42415002	
HSD17B2	hydroxysteroid 17-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5211]	0.4240935	
FGGY	FGGY carbohydrate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:25610]	0.42387766	
BBOX1	gamma-butyrobetaine hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:964]	0.4238221	
LIMD1	LIM domains containing 1 [Source:HGNC Symbol;Acc:HGNC:6612]	0.4236564	
AFP	alpha fetoprotein [Source:HGNC Symbol;Acc:HGNC:317]	0.4236213	
COMMD7	COMM domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16223]	0.4235013	
PCBD1	pterin-4 alpha-carbinolamine dehydratase 1 [Source:HGNC Symbol;Acc:HGNC:8646]	0.42336145	
RETREG3	reticulophagy regulator family member 3 [Source:HGNC Symbol;Acc:HGNC:27258]	0.42311332	
GMFB	glia maturation factor beta [Source:HGNC Symbol;Acc:HGNC:4373]	0.42294088	
SRP68	signal recognition particle 68 [Source:HGNC Symbol;Acc:HGNC:11302]	0.42238316	
NENF	neudesin neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:30384]	0.4222793	
MMAA	metabolism of cobalamin associated A [Source:HGNC Symbol;Acc:HGNC:18871]	0.42220607	
CRKL	CRK like proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2363]	0.42183352	
PDHX	pyruvate dehydrogenase complex component X [Source:HGNC Symbol;Acc:HGNC:21350]	0.42135966	
MPP1	membrane palmitoylated protein 1 [Source:HGNC Symbol;Acc:HGNC:7219]	0.4212844	
ATP5PO	ATP synthase peripheral stalk subunit OSCP [Source:HGNC Symbol;Acc:HGNC:850]	0.4211568	
TMEM205	transmembrane protein 205 [Source:HGNC Symbol;Acc:HGNC:29631]	0.42108074	
SDS	serine dehydratase [Source:HGNC Symbol;Acc:HGNC:10691]	0.4205042	
THTPA	thiamine triphosphatase [Source:HGNC Symbol;Acc:HGNC:18987]	0.42026022	
AARS2	alanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21022]	0.42013198	
AIFM1	apoptosis inducing factor mitochondria associated 1 [Source:HGNC Symbol;Acc:HGNC:8768]	0.42008853	
COMMD3	COMM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23332]	0.41958302	
ARL6IP4	ADP ribosylation factor like GTPase 6 interacting protein 4 [Source:HGNC Symbol;Acc:HGNC:18076]	0.41934264	
MTCH1	mitochondrial carrier 1 [Source:HGNC Symbol;Acc:HGNC:17586]	0.41890705	
SLC39A14	solute carrier family 39 member 14 [Source:HGNC Symbol;Acc:HGNC:20858]	0.41879925	
TMEM192	transmembrane protein 192 [Source:HGNC Symbol;Acc:HGNC:26775]	0.41877738	
NUBPL	nucleotide binding protein like [Source:HGNC Symbol;Acc:HGNC:20278]	0.4186602	
RHEB	Ras homolog, mTORC1 binding [Source:HGNC Symbol;Acc:HGNC:10011]	0.4186513	
FHIT	fragile histidine triad diadenosine triphosphatase [Source:HGNC Symbol;Acc:HGNC:3701]	0.41864505	
PDK2	pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]	0.41836587	
B4GAT1	beta-1,4-glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15685]	0.4183002	
MRPL12	mitochondrial ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10378]	0.41795853	
RPS11	ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:10384]	0.41791877	
PTP4A1	protein tyrosine phosphatase 4A1 [Source:HGNC Symbol;Acc:HGNC:9634]	0.41774458	
AMACR	alpha-methylacyl-CoA racemase [Source:HGNC Symbol;Acc:HGNC:451]	0.4176918	
WBP4	WW domain binding protein 4 [Source:HGNC Symbol;Acc:HGNC:12739]	0.41767982	
PRDX2	peroxiredoxin 2 [Source:HGNC Symbol;Acc:HGNC:9353]	0.4175865	
PKIG	cAMP-dependent protein kinase inhibitor gamma [Source:HGNC Symbol;Acc:HGNC:9019]	0.41754943	
ECHDC2	enoyl-CoA hydratase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23408]	0.41747272	
PRODH2	proline dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:17325]	0.41738388	
ODR4	odr-4 GPCR localization factor homolog [Source:HGNC Symbol;Acc:HGNC:24299]	0.41700193	
BCKDHA	branched chain keto acid dehydrogenase E1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:986]	0.41675964	
PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:HGNC:30043]	0.4167022	
MPC2	mitochondrial pyruvate carrier 2 [Source:HGNC Symbol;Acc:HGNC:24515]	0.41668683	
ABHD10	abhydrolase domain containing 10, depalmitoylase [Source:HGNC Symbol;Acc:HGNC:25656]	0.41640896	
CCT3	chaperonin containing TCP1 subunit 3 [Source:HGNC Symbol;Acc:HGNC:1616]	0.41640162	
NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1 [Source:HGNC Symbol;Acc:HGNC:29923]	0.41617966	
RPL22	ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:10315]	0.41617507	
LRPPRC	leucine rich pentatricopeptide repeat containing [Source:HGNC Symbol;Acc:HGNC:15714]	0.41615015	
MTIF3	mitochondrial translational initiation factor 3 [Source:HGNC Symbol;Acc:HGNC:29788]	0.41596633	
PEX5	peroxisomal biogenesis factor 5 [Source:HGNC Symbol;Acc:HGNC:9719]	0.4156276	
TPP1	tripeptidyl peptidase 1 [Source:HGNC Symbol;Acc:HGNC:2073]	0.4154479	
KYAT1	kynurenine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1564]	0.4152881	
QKI	QKI, KH domain containing RNA binding [Source:HGNC Symbol;Acc:HGNC:21100]	0.415168	
NDUFA13	NADH:ubiquinone oxidoreductase subunit A13 [Source:HGNC Symbol;Acc:HGNC:17194]	0.41499016	
ASPSCR1	ASPSCR1 tether for SLC2A4, UBX domain containing [Source:HGNC Symbol;Acc:HGNC:13825]	0.41493565	
MLYCD	malonyl-CoA decarboxylase [Source:HGNC Symbol;Acc:HGNC:7150]	0.41474396	
TIMM9	translocase of inner mitochondrial membrane 9 [Source:HGNC Symbol;Acc:HGNC:11819]	0.41473985	
MYDGF	myeloid derived growth factor [Source:HGNC Symbol;Acc:HGNC:16948]	0.41467804	
RPL10	ribosomal protein L10 [Source:HGNC Symbol;Acc:HGNC:10298]	0.4145359	
CYP2C9	cytochrome P450 family 2 subfamily C member 9 [Source:HGNC Symbol;Acc:HGNC:2623]	0.41436607	
TXN	thioredoxin [Source:HGNC Symbol;Acc:HGNC:12435]	0.4142948	
UGT1A4	UDP glucuronosyltransferase family 1 member A4 [Source:HGNC Symbol;Acc:HGNC:12536]	0.41423535	
MRPL9	mitochondrial ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:14277]	0.41381904	
EPS8L2	EPS8 like 2 [Source:HGNC Symbol;Acc:HGNC:21296]	0.4136809	
DAD1	defender against cell death 1 [Source:HGNC Symbol;Acc:HGNC:2664]	0.41340703	
SCRN2	secernin 2 [Source:HGNC Symbol;Acc:HGNC:30381]	0.41299915	
LDAH	lipid droplet associated hydrolase [Source:HGNC Symbol;Acc:HGNC:26145]	0.41259688	
PLPP6	phospholipid phosphatase 6 [Source:HGNC Symbol;Acc:HGNC:23682]	0.4125258	
C1QBP	complement C1q binding protein [Source:HGNC Symbol;Acc:HGNC:1243]	0.4124099	
MLLT1	MLLT1 super elongation complex subunit [Source:HGNC Symbol;Acc:HGNC:7134]	0.41222006	
RAB3GAP2	RAB3 GTPase activating non-catalytic protein subunit 2 [Source:HGNC Symbol;Acc:HGNC:17168]	0.4121891	
NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2 [Source:HGNC Symbol;Acc:HGNC:7717]	0.41200203	
CYB5R1	cytochrome b5 reductase 1 [Source:HGNC Symbol;Acc:HGNC:13397]	0.41163215	
TRIAP1	TP53 regulated inhibitor of apoptosis 1 [Source:HGNC Symbol;Acc:HGNC:26937]	0.4111997	
PXMP2	peroxisomal membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:9716]	0.41113415	
FAM20A	FAM20A golgi associated secretory pathway pseudokinase [Source:HGNC Symbol;Acc:HGNC:23015]	0.41111946	
PLPBP	pyridoxal phosphate binding protein [Source:HGNC Symbol;Acc:HGNC:9457]	0.41099307	
SDHA	succinate dehydrogenase complex flavoprotein subunit A [Source:HGNC Symbol;Acc:HGNC:10680]	0.41096935	
HS1BP3	HCLS1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24979]	0.41090342	
PPP2R5D	protein phosphatase 2 regulatory subunit B'delta [Source:HGNC Symbol;Acc:HGNC:9312]	0.41082427	
PSMA1	proteasome 20S subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]	0.41070586	
PRKAA2	protein kinase AMP-activated catalytic subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9377]	0.41048285	
SRPK2	SRSF protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:11306]	0.4103636	
PLVAP	plasmalemma vesicle associated protein [Source:HGNC Symbol;Acc:HGNC:13635]	0.41034725	
FGD4	FYVE, RhoGEF and PH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19125]	0.41021213	
PRPF31	pre-mRNA processing factor 31 [Source:HGNC Symbol;Acc:HGNC:15446]	0.4101849	
ACSM2A	acyl-CoA synthetase medium chain family member 2A [Source:HGNC Symbol;Acc:HGNC:32017]	0.4100354	
NSFL1C	NSFL1 cofactor [Source:HGNC Symbol;Acc:HGNC:15912]	0.4099461	
RPTOR	regulatory associated protein of MTOR complex 1 [Source:HGNC Symbol;Acc:HGNC:30287]	0.40935412	
HSPB11	heat shock protein family B (small) member 11 [Source:HGNC Symbol;Acc:HGNC:25019]	0.4092357	
RILP	Rab interacting lysosomal protein [Source:HGNC Symbol;Acc:HGNC:30266]	0.4090081	
MAT2A	methionine adenosyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:6904]	0.40889776	
UGT2B11	UDP glucuronosyltransferase family 2 member B11 [Source:HGNC Symbol;Acc:HGNC:12545]	0.40854505	
ATP5PB	ATP synthase peripheral stalk-membrane subunit b [Source:HGNC Symbol;Acc:HGNC:840]	0.40824056	
AHCY	adenosylhomocysteinase [Source:HGNC Symbol;Acc:HGNC:343]	0.40821734	
DPP9	dipeptidyl peptidase 9 [Source:HGNC Symbol;Acc:HGNC:18648]	0.40775234	
ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide [Source:HGNC Symbol;Acc:HGNC:252]	0.40772647	
UBQLN4	ubiquilin 4 [Source:HGNC Symbol;Acc:HGNC:1237]	0.40756753	
VPS13A	vacuolar protein sorting 13 homolog A [Source:HGNC Symbol;Acc:HGNC:1908]	0.40750697	
RAB18	RAB18, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14244]	0.40746143	
EIF6	eukaryotic translation initiation factor 6 [Source:HGNC Symbol;Acc:HGNC:6159]	0.4070994	
TAF10	TATA-box binding protein associated factor 10 [Source:HGNC Symbol;Acc:HGNC:11543]	0.40679944	
WDR11	WD repeat domain 11 [Source:HGNC Symbol;Acc:HGNC:13831]	0.40677574	
QTRT2	queuine tRNA-ribosyltransferase accessory subunit 2 [Source:HGNC Symbol;Acc:HGNC:25771]	0.4065611	
MRPS18C	mitochondrial ribosomal protein S18C [Source:HGNC Symbol;Acc:HGNC:16633]	0.4063174	
COX6A1	cytochrome c oxidase subunit 6A1 [Source:HGNC Symbol;Acc:HGNC:2277]	0.4055753	
NOMO1	NODAL modulator 1 [Source:HGNC Symbol;Acc:HGNC:30060]	0.40536582	
MIA2	MIA SH3 domain ER export factor 2 [Source:HGNC Symbol;Acc:HGNC:18432]	0.4052973	
NANS	N-acetylneuraminate synthase [Source:HGNC Symbol;Acc:HGNC:19237]	0.4052935	
NDUFS6	NADH:ubiquinone oxidoreductase subunit S6 [Source:HGNC Symbol;Acc:HGNC:7713]	0.40525594	
AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1 [Source:HGNC Symbol;Acc:HGNC:10648]	0.40453598	
NIF3L1	NGG1 interacting factor 3 like 1 [Source:HGNC Symbol;Acc:HGNC:13390]	0.404364	
USP10	ubiquitin specific peptidase 10 [Source:HGNC Symbol;Acc:HGNC:12608]	0.4042176	
